t,temperature,free_energy,internal_energy,entropy,partition_quotient,cache_thermal_index,neuromorphic_energy_ratio,learning_loss,phase_event
2598,4.07663709,2.36741603,2.62722600,0.06373144,0.50534958,0.09557980,1.13572307,2.62722600,0.0
2599,4.07713592,2.34540607,2.60340326,0.06327902,0.50812113,0.09556820,1.13652505,2.60340326,0.0
2600,4.07762681,2.31693363,2.57771032,0.06395305,0.51171699,0.09555679,1.13226448,2.57771032,0.0
2601,4.07810887,2.40186912,2.65629452,0.06238808,0.50120325,0.09554530,1.13970621,2.65629452,0.0
2602,4.07858121,2.39573432,2.65272055,0.06300873,0.50199194,0.09553432,1.13630974,2.65272055,0.0
2603,4.07904294,2.37119731,2.62286542,0.06169783,0.50505430,0.09552346,1.13643052,2.62286542,0.0
2604,4.07949314,2.36722215,2.62122066,0.06226227,0.50557911,0.09551301,1.13612650,2.62122066,0.0
2605,4.07993093,2.38477917,2.63230722,0.06066967,0.50343949,0.09550271,1.13777446,2.63230722,0.0
2606,4.08035541,2.37251098,2.62527540,0.06194667,0.50498613,0.09549272,1.13446663,2.62527540,0.0
2607,4.08076566,2.43996363,2.68677291,0.06048112,0.49673666,0.09548321,1.14110398,2.68677291,0.0
2608,4.08116080,2.42674376,2.67506081,0.06084471,0.49837716,0.09547392,1.14120282,2.67506081,0.0
2609,4.08153991,2.42684475,2.66891356,0.05930821,0.49839236,0.09546514,1.14143947,2.66891356,0.0
2610,4.08190208,2.41850473,2.65994342,0.05914857,0.49943805,0.09545662,1.14065217,2.65994342,0.0
2611,4.08224643,2.48826022,2.73042632,0.05932177,0.49100093,0.09544852,1.14434166,2.73042632,0.0
2612,4.08257203,2.44196622,2.68978093,0.06070064,0.49662442,0.09544100,1.14013903,2.68978093,0.0
2613,4.08287799,2.50078477,2.75108616,0.06130514,0.48954321,0.09543394,1.14503596,2.75108616,0.0
2614,4.08316339,2.45140977,2.70311967,0.06164581,0.49552008,0.09542736,1.13993599,2.70311967,0.0
2615,4.08342734,2.46226296,2.71557689,0.06203464,0.49422398,0.09542128,1.14190787,2.71557689,0.0
2616,4.08366894,2.41818476,2.67334924,0.06248412,0.49960524,0.09541559,1.13964842,2.67334924,0.0
2617,4.08388727,2.44454501,2.69712824,0.06184873,0.49640654,0.09541058,1.13810541,2.69712824,0.0
2618,4.08408144,2.51425750,2.76445153,0.06126078,0.48801901,0.09540613,1.14599881,2.76445153,0.0
2619,4.08425054,2.46065917,2.70927358,0.06087149,0.49447818,0.09540213,1.14440080,2.70927358,0.0
2620,4.08439369,2.42346499,2.67069113,0.06052946,0.49901221,0.09539874,1.14356895,2.67069113,0.0
2621,4.08450997,2.44543552,2.69917211,0.06212167,0.49634362,0.09539611,1.14336465,2.69917211,0.0
2622,4.08459851,2.45894179,2.71375171,0.06238310,0.49471152,0.09539413,1.14260031,2.71375171,0.0
2623,4.08465840,2.52928229,2.78144647,0.06173446,0.48626949,0.09539283,1.14650058,2.78144647,0.0
2624,4.08468876,2.45127761,2.71035007,0.06342526,0.49564722,0.09539221,1.14437791,2.71035007,0.0
2625,4.08468871,2.44346954,2.70201813,0.06329701,0.49659558,0.09539202,1.14910535,2.70201813,0.0
2626,4.08465736,2.46708942,2.72959422,0.06426605,0.49372999,0.09539270,1.14625773,2.72959422,0.0
2627,4.08459383,2.46093109,2.72032903,0.06350642,0.49447030,0.09539413,1.14690087,2.72032903,0.0
2628,4.08449724,2.45596317,2.71829782,0.06422691,0.49506503,0.09539648,1.14317345,2.71829782,0.0
2629,4.08436674,2.41157002,2.67336424,0.06409665,0.50046565,0.09539947,1.13883174,2.67336424,0.0
2630,4.08420145,2.37021759,2.64005084,0.06606757,0.50554651,0.09540328,1.13722022,2.64005084,0.0
2631,4.08400050,2.38839745,2.66197513,0.06698767,0.50328671,0.09540793,1.13861363,2.66197513,0.0
2632,4.08376306,2.39133638,2.66289004,0.06649594,0.50290754,0.09541342,1.13718409,2.66289004,0.0
2633,4.08348825,2.37997289,2.64925427,0.06594396,0.50428910,0.09541937,1.14091263,2.64925427,0.0
2634,4.08317525,2.32715224,2.60014128,0.06685705,0.51083223,0.09542663,1.13624243,2.60014128,0.0
2635,4.08282321,2.33296775,2.60696338,0.06710935,0.51008006,0.09543481,1.13707464,2.60696338,0.0
2636,4.08243129,2.39325026,2.66196076,0.06582119,0.50257581,0.09544406,1.14394801,2.66196076,0.0
2637,4.08199868,2.42107512,2.68838089,0.06548404,0.49913065,0.09545427,1.14351496,2.68838089,0.0
2638,4.08152455,2.52706344,2.78806597,0.06394731,0.48630265,0.09546531,1.14807112,2.78806597,0.0
2639,4.08100809,2.54755231,2.81551404,0.06566067,0.48382936,0.09547748,1.15032936,2.81551404,0.0
2640,4.08044850,2.65583633,2.91748738,0.06412311,0.47111837,0.09549066,1.15421926,2.91748738,0.0
2641,4.07984498,2.67081481,2.93171285,0.06394803,0.46934672,0.09550474,1.15513463,2.93171285,0.0
2642,4.07919674,2.71473762,2.97579629,0.06399757,0.46427183,0.09552001,1.15723291,2.97579629,0.0
2643,4.07850301,2.70057023,2.96384271,0.06455125,0.46583463,0.09553620,1.15804104,2.96384271,0.0
2644,4.07776301,2.70773010,2.96454442,0.06297922,0.46496154,0.09555363,1.15621699,2.96454442,0.0
2645,4.07697598,2.75805768,3.00694812,0.06104781,0.45919832,0.09557203,1.15813689,3.00694812,0.0
2646,4.07614116,2.80761984,3.05418352,0.06048949,0.45358584,0.09559169,1.15902858,3.05418352,0.0
2647,4.07525783,2.78957264,3.03243400,0.05959411,0.45553098,0.09561236,1.15988200,3.03243400,0.0
2648,4.07432523,2.77889739,3.02598308,0.06064457,0.45665453,0.09563420,1.16070411,3.02598308,0.0
2649,4.07334265,2.79076909,3.04199027,0.06167445,0.45525065,0.09565736,1.15799171,3.04199027,0.0
2650,4.07230939,2.81070155,3.05674025,0.06041749,0.45294906,0.09568158,1.16134613,3.05674025,0.0
2651,4.07122473,2.84115535,3.08452307,0.05977752,0.44949087,0.09570716,1.16166000,3.08452307,0.0
2652,4.07008799,2.86220049,3.09804270,0.05794524,0.44708554,0.09573398,1.15902561,3.09804270,0.0
2653,4.06889849,2.89690690,3.13148577,0.05765169,0.44319714,0.09576206,1.16375942,3.13148577,0.0
2654,4.06765556,2.85722542,3.09569296,0.05862530,0.44744450,0.09579141,1.15999623,3.09569296,0.0
2655,4.06635855,2.91044145,3.14161248,0.05684964,0.44152805,0.09582191,1.16398336,3.14161248,0.0
2656,4.06500683,2.94517704,3.17723728,0.05708729,0.43766708,0.09585387,1.16451942,3.17723728,0.0
2657,4.06359975,2.90674687,3.13624447,0.05647643,0.44171498,0.09588715,1.16218330,3.13624447,0.0
2658,4.06213671,2.87448902,3.10209057,0.05603001,0.44512196,0.09592163,1.16222702,3.10209057,0.0
2659,4.06061710,2.84312133,3.06829232,0.05545241,0.44845500,0.09595762,1.16094501,3.06829232,0.0
2660,4.05904034,2.83847610,3.06533048,0.05588867,0.44884642,0.09599484,1.16177740,3.06533048,0.0
2661,4.05740584,2.84351662,3.07339280,0.05665595,0.44816289,0.09603346,1.16191916,3.07339280,0.0
2662,4.05571306,2.85456098,3.08549072,0.05693937,0.44681342,0.09607350,1.16261970,3.08549072,0.0
2663,4.05396143,2.84158211,3.07440449,0.05743083,0.44810990,0.09611510,1.16218844,3.07440449,0.0
2664,4.05215044,2.82975437,3.06703481,0.05855667,0.44927902,0.09615815,1.16184813,3.06703481,0.0
2665,4.05027956,2.84882605,3.08534087,0.05839469,0.44702424,0.09620251,1.16305324,3.08534087,0.0
2666,4.04834829,2.84888355,3.08721246,0.05887065,0.44686792,0.09624850,1.16175704,3.08721246,0.0
2667,4.04635615,2.83488790,3.07330820,0.05892222,0.44826091,0.09629583,1.16301111,3.07330820,0.0
2668,4.04430267,2.81359869,3.04901151,0.05820851,0.45046650,0.09634481,1.16294000,3.04901151,0.0
2669,4.04218739,2.82074415,3.06216181,0.05972451,0.44950723,0.09639532,1.16164197,3.06216181,0.0
2670,4.04000988,2.79057702,3.03113157,0.05954306,0.45270600,0.09644737,1.16011145,3.03113157,0.0
2671,4.03776971,2.81251015,3.05509958,0.06008006,0.45008106,0.09650097,1.15972941,3.05509958,0.0
2672,4.03546648,2.76757140,3.00988960,0.06004713,0.45494025,0.09655614,1.16004549,3.00988960,0.0
2673,4.03309980,2.78371490,3.02031658,0.05866497,0.45294056,0.09661275,1.16179046,3.02031658,0.0
2674,4.03066930,2.78496718,3.02077399,0.05850314,0.45261144,0.09667095,1.16253914,3.02077399,0.0
2675,4.02817463,2.80758284,3.04430922,0.05876766,0.44988488,0.09673077,1.16262837,3.04430922,0.0
2676,4.02561544,2.83945243,3.07590052,0.05873589,0.44613962,0.09679221,1.16636064,3.07590052,0.0
2677,4.02299142,2.86932578,3.10234218,0.05792118,0.44263532,0.09685530,1.16866445,3.10234218,0.0
2678,4.02030228,2.89856656,3.12980494,0.05751766,0.43921800,0.09692003,1.17073015,3.12980494,0.0
2679,4.01754772,2.91114231,3.13985888,0.05692940,0.43762892,0.09698657,1.17055409,3.13985888,0.0
2680,4.01472748,2.91362977,3.14653535,0.05801280,0.43713529,0.09705480,1.17077557,3.14653535,0.0
2681,4.01184132,2.82911905,3.06821411,0.05959734,0.44620833,0.09712471,1.16454364,3.06821411,0.0
2682,4.00888900,2.84276024,3.08902454,0.06142956,0.44446170,0.09719633,1.16415184,3.08902454,0.0
2683,4.00587032,2.83661118,3.07811531,0.06028756,0.44490667,0.09726966,1.16286525,3.07811531,0.0
2684,4.00278509,2.85500545,3.09504597,0.05996838,0.44262520,0.09734472,1.16590605,3.09504597,0.0
2685,3.99963313,2.91222015,3.15295659,0.06018963,0.43609334,0.09742153,1.16935631,3.15295659,0.0
2686,3.99641429,2.87127598,3.11879249,0.06193465,0.44032587,0.09750009,1.16822218,3.11879249,0.0
2687,3.99312843,2.86827047,3.11116518,0.06082817,0.44039697,0.09758041,1.16686218,3.11116518,0.0
2688,3.98977545,2.83799402,3.07551341,0.05953202,0.44348385,0.09766236,1.16821673,3.07551341,0.0
2689,3.98635524,2.89753540,3.13654845,0.05995779,0.43664250,0.09774624,1.16985280,3.13654845,0.0
2690,3.98286773,2.87616691,3.11535606,0.06005450,0.43871212,0.09783192,1.17179035,3.11535606,0.0
2691,3.97931285,2.85492011,3.09578822,0.06053008,0.44077636,0.09791941,1.17132203,3.09578822,0.0
2692,3.97569058,2.88879597,3.12924843,0.06048068,0.43675099,0.09800872,1.16833851,3.12924843,0.0
2693,3.97200089,2.90366856,3.14017400,0.05954315,0.43482511,0.09809985,1.17026670,3.14017400,0.0
2694,3.96824378,2.85845136,3.09381184,0.05931099,0.43950387,0.09819268,1.16976218,3.09381184,0.0
2695,3.96441927,2.88696146,3.12823530,0.06085982,0.43605140,0.09828750,1.16897316,3.12823530,0.0
2696,3.96052741,2.93551685,3.17320803,0.06001503,0.43042999,0.09838417,1.17232975,3.17320803,0.0
2697,3.95656824,2.97933460,3.21553474,0.05969823,0.42537381,0.09848271,1.17622067,3.21553474,0.0
2698,3.95254184,2.99999819,3.23221146,0.05875036,0.42283132,0.09858298,1.17779752,3.23221146,0.0
2699,3.94844833,3.03926368,3.27187817,0.05891289,0.41831799,0.09868528,1.17970983,3.27187817,0.0
2700,3.94428780,3.04074706,3.27262229,0.05878760,0.41782132,0.09878947,1.17999402,3.27262229,0.0
2701,3.94006039,2.99579570,3.23179848,0.05989826,0.42226603,0.09889555,1.18025188,3.23179848,0.0
2702,3.93576627,2.98434698,3.21888294,0.05959093,0.42314497,0.09900354,1.18303129,3.21888294,0.0
2703,3.93140561,2.91850679,3.15731384,0.06074343,0.42992941,0.09911331,1.17898622,3.15731384,0.0
2704,3.92697859,2.81487662,3.05423480,0.06095225,0.44105670,0.09922484,1.17541866,3.05423480,0.0
2705,3.92248543,2.79297353,3.03687073,0.06217925,0.44316241,0.09933831,1.17519082,3.03687073,0.0
2706,3.91792636,2.73734984,2.98718661,0.06376760,0.44912668,0.09945399,1.17333446,2.98718661,0.0
2707,3.91330163,2.65174693,2.90579340,0.06491870,0.45868062,0.09957148,1.16912594,2.90579340,0.0
2708,3.90861151,2.62587362,2.88209214,0.06555231,0.46135168,0.09969105,1.16789556,2.88209214,0.0
2709,3.90385629,2.58585540,2.84534189,0.06646927,0.46572402,0.09981257,1.16574559,2.84534189,0.0
2710,3.89903627,2.56987806,2.82653503,0.06582575,0.46725360,0.09993605,1.16515135,2.82653503,0.0
2711,3.89415177,2.55387984,2.80821230,0.06531139,0.46878943,0.10006150,1.16400316,2.80821230,0.0
2712,3.88920314,2.56828959,2.82216935,0.06527809,0.46666616,0.10018876,1.16727333,2.82216935,0.0
2713,3.88419074,2.60237517,2.85181554,0.06421939,0.46219483,0.10031814,1.17216072,2.85181554,0.0
2714,3.87911494,2.59834029,2.84936166,0.06471099,0.46227039,0.10044950,1.17090073,2.84936166,0.0
2715,3.87397614,2.57237699,2.82270931,0.06461897,0.46496561,0.10058284,1.17177366,2.82270931,0.0
2716,3.86877475,2.49523162,2.75288219,0.06659746,0.47390706,0.10071802,1.16883648,2.75288219,0.0
2717,3.86351121,2.54376476,2.79797771,0.06579843,0.46758007,0.10085503,1.17035340,2.79797771,0.0
2718,3.85818595,2.52719634,2.78107539,0.06580270,0.46916579,0.10099418,1.16801346,2.78107539,0.0
2719,3.85279944,2.51072551,2.76898628,0.06703198,0.47074449,0.10113518,1.16627696,2.76898628,0.0
2720,3.84735217,2.55837535,2.81620284,0.06701427,0.46452143,0.10127847,1.17192877,2.81620284,0.0
2721,3.84184462,2.56176213,2.81993635,0.06720059,0.46366990,0.10142361,1.17034966,2.81993635,0.0
2722,3.83627732,2.48666117,2.74523812,0.06740309,0.47237904,0.10157074,1.16863349,2.74523812,0.0
2723,3.83065078,2.46779950,2.72355421,0.06676534,0.47425896,0.10171988,1.16638010,2.72355421,0.0
2724,3.82496556,2.52765147,2.77791781,0.06542970,0.46644879,0.10187058,1.17503052,2.77791781,0.0
2725,3.81922220,2.47140012,2.72709367,0.06694912,0.47289954,0.10202372,1.17305782,2.72709367,0.0
2726,3.81342130,2.47053204,2.72395328,0.06645508,0.47254182,0.10217857,1.17433682,2.72395328,0.0
2727,3.80756342,2.46567599,2.72012417,0.06682704,0.47267352,0.10233586,1.17456338,2.72012417,0.0
2728,3.80164919,2.43350827,2.68635395,0.06650947,0.47621004,0.10249516,1.17540388,2.68635395,0.0
2729,3.79567921,2.39317448,2.65036713,0.06775932,0.48081301,0.10265646,1.17015480,2.65036713,0.0
2730,3.78965412,2.45752748,2.71193465,0.06713203,0.47224352,0.10281962,1.17255175,2.71193465,0.0
2731,3.78357456,2.41037306,2.66462924,0.06719999,0.47766790,0.10298478,1.17277241,2.66462924,0.0
2732,3.77744119,2.42055471,2.67459273,0.06725135,0.47588963,0.10315209,1.17613028,2.67459273,0.0
2733,3.77125468,2.38162869,2.64004189,0.06852181,0.48032192,0.10332125,1.17622772,2.64004189,0.0
2734,3.76501572,2.38850312,2.64420522,0.06791528,0.47894424,0.10349241,1.17550504,2.64420522,0.0
2735,3.75872500,2.41254751,2.65993164,0.06581597,0.47538523,0.10366571,1.17723671,2.65993164,0.0
2736,3.75238323,2.42973497,2.67750059,0.06602887,0.47269970,0.10384101,1.17911499,2.67750059,0.0
2737,3.74599113,2.45591953,2.69863988,0.06479469,0.46888867,0.10401800,1.18378110,2.69863988,0.0
2738,3.73954943,2.48092227,2.72235079,0.06456086,0.46523841,0.10419727,1.18196588,2.72235079,0.0
2739,3.73305887,2.51477805,2.75477549,0.06428976,0.46050666,0.10437853,1.18610051,2.75477549,0.0
2740,3.72652022,2.53094753,2.76703493,0.06335331,0.45797120,0.10456177,1.19062445,2.76703493,0.0
2741,3.71993422,2.54900678,2.78379820,0.06311709,0.45520557,0.10474699,1.19276235,2.78379820,0.0
2742,3.71330166,2.55290746,2.79467582,0.06510873,0.45417143,0.10493403,1.19183747,2.79467582,0.0
2743,3.70662331,2.48632164,2.73385668,0.06678182,0.46183147,0.10512319,1.18559645,2.73385668,0.0
2744,3.69989997,2.48453761,2.72911914,0.06610490,0.46149135,0.10531431,1.18773012,2.72911914,0.0
2745,3.69313244,2.48812980,2.72972852,0.06541837,0.46047571,0.10550724,1.18952661,2.72972852,0.0
2746,3.68632153,2.48301069,2.72873262,0.06665776,0.46054198,0.10570228,1.19195322,2.72873262,0.0
2747,3.67946805,2.50408194,2.74668307,0.06593375,0.45733798,0.10589910,1.19347919,2.74668307,0.0
2748,3.67257284,2.50819122,2.74320872,0.06399260,0.45624322,0.10609787,1.19559675,2.74320872,0.0
2749,3.66563673,2.49054235,2.72920459,0.06510799,0.45785312,0.10629873,1.19243579,2.72920459,0.0
2750,3.65866055,2.52904037,2.75998124,0.06312170,0.45247409,0.10650151,1.19698369,2.75998124,0.0
2751,3.65164515,2.57533350,2.80371368,0.06254172,0.44618121,0.10670621,1.20141825,2.80371368,0.0
2752,3.64459139,2.50104340,2.73220156,0.06342499,0.45474821,0.10691283,1.19727166,2.73220156,0.0
2753,3.63750013,2.49094480,2.72171947,0.06344321,0.45540281,0.10712135,1.19939224,2.72171947,0.0
2754,3.63037222,2.47573260,2.70414493,0.06291706,0.45670060,0.10733162,1.19612693,2.70414493,0.0
2755,3.62320855,2.42529786,2.65588709,0.06364227,0.46247829,0.10754378,1.19384984,2.65588709,0.0
2756,3.61600999,2.47185574,2.70675935,0.06496210,0.45595384,0.10775797,1.19797962,2.70675935,0.0
2757,3.60877741,2.46045227,2.68935025,0.06342812,0.45677069,0.10797388,1.19885150,2.68935025,0.0
2758,3.60151170,2.55357562,2.77521175,0.06153975,0.44449966,0.10819180,1.20411167,2.77521175,0.0
2759,3.59421376,2.53749368,2.76139464,0.06229484,0.44585064,0.10841143,1.20356224,2.76139464,0.0
2760,3.58688446,2.49540037,2.72250138,0.06331428,0.45046337,0.10863305,1.20381063,2.72250138,0.0
2761,3.57952471,2.58411065,2.80499261,0.06170706,0.43880874,0.10885650,1.20936131,2.80499261,0.0
2762,3.57213541,2.57936959,2.80303341,0.06261348,0.43873586,0.10908178,1.21175785,2.80303341,0.0
2763,3.56471745,2.60531916,2.82976389,0.06296284,0.43489968,0.10930887,1.21419851,2.82976389,0.0
2764,3.55727174,2.53783526,2.76265158,0.06319909,0.44255126,0.10953730,1.21468214,2.76265158,0.0
2765,3.54979919,2.57139116,2.79645708,0.06340244,0.43772970,0.10976767,1.21429323,2.79645708,0.0
2766,3.54230069,2.57314927,2.79544105,0.06275350,0.43684214,0.10999997,1.21315350,2.79544105,0.0
2767,3.53477715,2.53614604,2.76283483,0.06413100,0.44075718,0.11023420,1.21277457,2.76283483,0.0
2768,3.52722949,2.59384617,2.81458335,0.06258090,0.43294051,0.11047003,1.21729418,2.81458335,0.0
2769,3.51965862,2.58185627,2.80560009,0.06356975,0.43373124,0.11070744,1.21656162,2.80560009,0.0
2770,3.51206543,2.65728714,2.87747091,0.06269353,0.42384231,0.11094673,1.22249360,2.87747091,0.0
2771,3.50445084,2.71079332,2.92864823,0.06216521,0.41673453,0.11118774,1.22608642,2.92864823,0.0
2772,3.49681577,2.73553905,2.95200007,0.06190232,0.41309757,0.11143046,1.22668636,2.95200007,0.0
2773,3.48916110,2.72826875,2.94169746,0.06116906,0.41324939,0.11167502,1.22719182,2.94169746,0.0
2774,3.48148776,2.74627932,2.95934366,0.06119922,0.41040916,0.11192126,1.22814455,2.95934366,0.0
2775,3.47379665,2.72717479,2.93803205,0.06069937,0.41195238,0.11216916,1.22862258,2.93803205,0.0
2776,3.46608867,2.73795493,2.95291526,0.06201813,0.40995677,0.11241854,1.23180080,2.95291526,0.0
2777,3.45836472,2.70739121,2.92220184,0.06211335,0.41286684,0.11266956,1.22994277,2.92220184,0.0
2778,3.45062571,2.68033446,2.89605287,0.06251574,0.41538693,0.11292236,1.22733338,2.89605287,0.0
2779,3.44287252,2.71326992,2.92940581,0.06277778,0.41071311,0.11317644,1.23032142,2.92940581,0.0
2780,3.43510606,2.74860362,2.96161496,0.06201012,0.40578647,0.11343242,1.23114550,2.96161496,0.0
2781,3.42732722,2.71558418,2.92796181,0.06196596,0.40897139,0.11368997,1.23141492,2.92796181,0.0
2782,3.41953688,2.74141684,2.95616509,0.06280039,0.40516147,0.11394908,1.23373240,2.95616509,0.0
2783,3.41173592,2.81280413,3.02545937,0.06233051,0.39604529,0.11420973,1.23727941,3.02545937,0.0
2784,3.40392524,2.81875172,3.03276196,0.06287160,0.39460667,0.11447158,1.23769848,3.03276196,0.0
2785,3.39610570,2.81737678,3.02890160,0.06228452,0.39401449,0.11473509,1.23742037,3.02890160,0.0
2786,3.38827819,2.75831813,2.96909287,0.06220704,0.40017481,0.11500009,1.23653354,2.96909287,0.0
2787,3.38044356,2.71248614,2.92685792,0.06341528,0.40487271,0.11526656,1.23690033,2.92685792,0.0
2788,3.37260268,2.75171902,2.96107014,0.06207406,0.39944433,0.11553464,1.23805897,2.96107014,0.0
2789,3.36475641,2.69511077,2.90440345,0.06220144,0.40544924,0.11580400,1.23909774,2.90440345,0.0
2790,3.35690560,2.63619345,2.84500724,0.06220425,0.41185589,0.11607477,1.23586682,2.84500724,0.0
2791,3.34905111,2.75648496,2.95892050,0.06044564,0.39659422,0.11634694,1.24331505,2.95892050,0.0
2792,3.34119377,2.67870261,2.88342959,0.06127360,0.40515021,0.11662065,1.24058595,2.88342959,0.0
2793,3.33333442,2.74790989,2.94593265,0.05940681,0.39607572,0.11689573,1.24647219,2.94593265,0.0
2794,3.32547389,2.67161167,2.87336431,0.06066884,0.40447923,0.11717198,1.24765640,2.87336431,0.0
2795,3.31761301,2.60972308,2.81162308,0.06085701,0.41131172,0.11744955,1.24753070,2.81162308,0.0
2796,3.30975260,2.61844038,2.82408959,0.06213432,0.40946416,0.11772859,1.24697183,2.82408959,0.0
2797,3.30189346,2.65376627,2.85594908,0.06123239,0.40434467,0.11800891,1.25076938,2.85594908,0.0
2798,3.29403641,2.67259373,2.87554214,0.06161086,0.40127020,0.11829049,1.25186443,2.87554214,0.0
2799,3.28618224,2.66156377,2.86296534,0.06128740,0.40183932,0.11857332,1.25408551,2.86296534,0.0
2800,3.27833174,2.67802148,2.87987983,0.06157350,0.39905237,0.11885737,1.25747093,2.87987983,0.0
2801,3.27048570,2.71294294,2.91657712,0.06226420,0.39404108,0.11914262,1.26051000,2.91657712,0.0
2802,3.26264490,2.72718881,2.92671867,0.06115586,0.39154298,0.11942888,1.26017185,2.92671867,0.0
2803,3.25481010,2.62907849,2.83527445,0.06335115,0.40271390,0.11971631,1.25815664,2.83527445,0.0
2804,3.24698208,2.59951720,2.80902119,0.06452268,0.40560640,0.12000470,1.25553722,2.80902119,0.0
2805,3.23916157,2.61023645,2.81546720,0.06335922,0.40348570,0.12029454,1.25994361,2.81546720,0.0
2806,3.23134934,2.60036940,2.80786505,0.06421331,0.40393193,0.12058547,1.25969854,2.80786505,0.0
2807,3.22354612,2.60750751,2.81250672,0.06359432,0.40225410,0.12087731,1.25897310,2.81250672,0.0
2808,3.21575264,2.59163323,2.79593923,0.06353287,0.40345301,0.12117020,1.26235301,2.79593923,0.0
